State,Year,Quarter,Registered_users,App_opens,Brand,User_Count,Percentage
goa,2022,1,738628,18678798,Xiaomi,181266,0.24540905570869234
goa,2022,1,738628,18678798,Samsung,146487,0.19832310716625962
goa,2022,1,738628,18678798,Vivo,118448,0.1603621850241258
goa,2022,1,738628,18678798,Oppo,80145,0.10850522861305015
goa,2022,1,738628,18678798,Realme,60870,0.0824095485142724
goa,2022,1,738628,18678798,Apple,36235,0.04905717086273469
goa,2022,1,738628,18678798,OnePlus,26283,0.03558354137671466
goa,2022,1,738628,18678798,Motorola,16125,0.02183101642504752
goa,2022,1,738628,18678798,Huawei,10823,0.014652842838343524
goa,2022,1,738628,18678798,Tecno,10780,0.014594626794543398
goa,2022,1,738628,18678798,Others,51166,0.06927167667621591
gujarat,2021,1,14670126,264732874,Vivo,3492512,0.2380696662046393
gujarat,2021,1,14670126,264732874,Xiaomi,3197714,0.21797454227727833
gujarat,2021,1,14670126,264732874,Samsung,2987011,0.20361181628569516
gujarat,2021,1,14670126,264732874,Oppo,2188804,0.14920144516822828
gujarat,2021,1,14670126,264732874,Realme,666628,0.04544119116631991
gujarat,2021,1,14670126,264732874,Apple,489078,0.03333836396497208
gujarat,2021,1,14670126,264732874,OnePlus,264150,0.018005980316733478
gujarat,2021,1,14670126,264732874,Lenovo,224880,0.015329111692701208
gujarat,2021,1,14670126,264732874,Motorola,174216,0.011875562622979516
gujarat,2021,1,14670126,264732874,Huawei,149907,0.010218521640509426
gujarat,2021,1,14670126,264732874,Others,835226,0.056933798659943344
gujarat,2021,2,15735981,282432543,Vivo,3834323,0.2436659652804614
gujarat,2021,2,15735981,282432543,Xiaomi,3362430,0.21367781265114644
gujarat,2021,2,15735981,282432543,Samsung,3154317,0.20045251706900255
gujarat,2021,2,15735981,282432543,Oppo,2364362,0.15025196077702432
gujarat,2021,2,15735981,282432543,Realme,790357,0.050226102840363114
gujarat,2021,2,15735981,282432543,Apple,529166,0.033627773190625994
gujarat,2021,2,15735981,282432543,OnePlus,293085,0.018625149585526315
gujarat,2021,2,15735981,282432543,Lenovo,218253,0.013869678668269872
gujarat,2021,2,15735981,282432543,Motorola,173429,0.0110211749747283
gujarat,2021,2,15735981,282432543,Huawei,146703,0.009322774347528762
gujarat,2021,2,15735981,282432543,Others,869556,0.055259090615322935
gujarat,2021,3,16946761,379987151,Vivo,4261214,0.2514471054380244
gujarat,2021,3,16946761,379987151,Xiaomi,3544088,0.20913070055097843
gujarat,2021,3,16946761,379987151,Samsung,3267319,0.1927990251352456
gujarat,2021,3,16946761,379987151,Oppo,2580826,0.15229022230265712
gujarat,2021,3,16946761,379987151,Realme,932371,0.0550176520457213
gujarat,2021,3,16946761,379987151,Apple,569577,0.0336097853743261
gujarat,2021,3,16946761,379987151,OnePlus,345805,0.020405374218707632
gujarat,2021,3,16946761,379987151,Lenovo,210237,0.012405733461397136
gujarat,2021,3,16946761,379987151,Motorola,172358,0.010170557075773948
gujarat,2021,3,16946761,379987151,Tecno,161791,0.009547016093517812
gujarat,2021,3,16946761,379987151,Others,901175,0.053176828303650475
gujarat,2021,4,18139201,487846209,Vivo,4645259,0.25608950471412717
gujarat,2021,4,18139201,487846209,Xiaomi,3700589,0.2040105845896961
gujarat,2021,4,18139201,487846209,Samsung,3390165,0.18689715164411044
gujarat,2021,4,18139201,487846209,Oppo,2791203,0.15387684385877856
gujarat,2021,4,18139201,487846209,Realme,1116664,0.061560815164901694
gujarat,2021,4,18139201,487846209,Apple,635160,0.03501587528579677
gujarat,2021,4,18139201,487846209,OnePlus,397948,0.021938562784546024
gujarat,2021,4,18139201,487846209,Lenovo,199946,0.011022866993976196
gujarat,2021,4,18139201,487846209,Tecno,187064,0.010312692383749428
gujarat,2021,4,18139201,487846209,Motorola,174499,0.00961999373621804
gujarat,2021,4,18139201,487846209,Others,900704,0.049655108844099585
gujarat,2022,1,19265314,521776939,Vivo,4996272,0.259340283786706
gujarat,2022,1,19265314,521776939,Xiaomi,3842766,0.19946552648973176
gujarat,2022,1,19265314,521776939,Samsung,3511762,0.1822841818202392
gujarat,2022,1,19265314,521776939,Oppo,2996365,0.15553159424237778
gujarat,2022,1,19265314,521776939,Realme,1272108,0.06603100266105187
gujarat,2022,1,19265314,521776939,Apple,693504,0.035997544602698925
gujarat,2022,1,19265314,521776939,OnePlus,441053,0.022893631528663378
gujarat,2022,1,19265314,521776939,Tecno,223305,0.011591038692647314
gujarat,2022,1,19265314,521776939,Lenovo,203354,0.010555446955082072
gujarat,2022,1,19265314,521776939,Motorola,174739,0.009070135062423587
gujarat,2022,1,19265314,521776939,Others,910086,0.04723961415837811
haryana,2021,1,9827905,266686683,Xiaomi,2382996,0.24247242927154872
haryana,2021,1,9827905,266686683,Vivo,1922898,0.1956569584260328
haryana,2021,1,9827905,266686683,Samsung,1913165,0.19466661511278344
haryana,2021,1,9827905,266686683,Oppo,1300515,0.13232881270219848
haryana,2021,1,9827905,266686683,Realme,577867,0.05879859441050763
haryana,2021,1,9827905,266686683,Apple,401563,0.04085947106733327
haryana,2021,1,9827905,266686683,Motorola,169504,0.017247215963117266
haryana,2021,1,9827905,266686683,OnePlus,165335,0.016823015688491087
haryana,2021,1,9827905,266686683,Huawei,157570,0.01603291851111707
haryana,2021,1,9827905,266686683,Lenovo,92713,0.009433648371651945
haryana,2021,1,9827905,266686683,Others,743779,0.07568032047521826
haryana,2021,2,10530594,234052506,Xiaomi,2505880,0.23796188515101807
haryana,2021,2,10530594,234052506,Vivo,2114734,0.2008181114949451
haryana,2021,2,10530594,234052506,Samsung,2016108,0.19145244798156685
haryana,2021,2,10530594,234052506,Oppo,1416092,0.13447408569735003
haryana,2021,2,10530594,234052506,Realme,673053,0.06391405840924073
haryana,2021,2,10530594,234052506,Apple,434298,0.041241548197566064
haryana,2021,2,10530594,234052506,OnePlus,181344,0.01722068099862173
haryana,2021,2,10530594,234052506,Motorola,169562,0.01610184572684124
haryana,2021,2,10530594,234052506,Huawei,154484,0.014670017664720527
haryana,2021,2,10530594,234052506,Tecno,108879,0.010339302797164149
haryana,2021,2,10530594,234052506,Others,756160,0.0718060158809655
haryana,2021,3,11325336,296884105,Xiaomi,2638176,0.2329446119744262
haryana,2021,3,11325336,296884105,Vivo,2357220,0.20813687117097454
haryana,2021,3,11325336,296884105,Samsung,2089070,0.18445986944669898
haryana,2021,3,11325336,296884105,Oppo,1560205,0.13776235866203
haryana,2021,3,11325336,296884105,Realme,781719,0.0690239124031287
haryana,2021,3,11325336,296884105,Apple,467144,0.04124769454963632
haryana,2021,3,11325336,296884105,OnePlus,210246,0.01856421743248942
haryana,2021,3,11325336,296884105,Motorola,168742,0.014899513798089523
haryana,2021,3,11325336,296884105,Huawei,153598,0.013562334927634818
haryana,2021,3,11325336,296884105,Tecno,134477,0.011873996497763951
haryana,2021,3,11325336,296884105,Others,764739,0.06752461913712758
haryana,2021,4,12116439,442176987,Xiaomi,2742821,0.2263718737823877
haryana,2021,4,12116439,442176987,Vivo,2569078,0.21203242966023267
haryana,2021,4,12116439,442176987,Samsung,2176063,0.1795959192300642
haryana,2021,4,12116439,442176987,Oppo,1697572,0.14010486084236465
haryana,2021,4,12116439,442176987,Realme,916660,0.07565424131628112
haryana,2021,4,12116439,442176987,Apple,529430,0.04369518139776877
haryana,2021,4,12116439,442176987,OnePlus,238331,0.019670053222733182
haryana,2021,4,12116439,442176987,Motorola,170147,0.014042657252679603
haryana,2021,4,12116439,442176987,Tecno,156987,0.012956529554599335
haryana,2021,4,12116439,442176987,Huawei,147354,0.01216149398350456
haryana,2021,4,12116439,442176987,Others,771996,0.06371475975738417
haryana,2022,1,12866988,217228467,Xiaomi,2837979,0.2205628077060459
haryana,2022,1,12866988,217228467,Vivo,2767906,0.2151168556308594
haryana,2022,1,12866988,217228467,Samsung,2259241,0.17558429369795014
haryana,2022,1,12866988,217228467,Oppo,1825605,0.14188285556806302
haryana,2022,1,12866988,217228467,Realme,1043668,0.08111206756390851
haryana,2022,1,12866988,217228467,Apple,578053,0.04492527699567296
haryana,2022,1,12866988,217228467,OnePlus,267015,0.0207519428789395
haryana,2022,1,12866988,217228467,Tecno,184983,0.014376558056943862
haryana,2022,1,12866988,217228467,Motorola,170641,0.013261922681516452
haryana,2022,1,12866988,217228467,Huawei,145049,0.011272956810094173
haryana,2022,1,12866988,217228467,Others,786848,0.06115246241000613
himachal-pradesh,2021,1,1622951,24228094,Xiaomi,481737,0.2968278155039801
himachal-pradesh,2021,1,1622951,24228094,Samsung,242485,0.14940993289384585
himachal-pradesh,2021,1,1622951,24228094,Vivo,234300,0.1443666506259277
himachal-pradesh,2021,1,1622951,24228094,Oppo,202041,0.12448989525869851
himachal-pradesh,2021,1,1622951,24228094,Realme,109409,0.06741361877222418
himachal-pradesh,2021,1,1622951,24228094,Apple,37856,0.023325411549701747
himachal-pradesh,2021,1,1622951,24228094,Lava,30512,0.01880032114339866
himachal-pradesh,2021,1,1622951,24228094,Motorola,29736,0.018322179782384065
himachal-pradesh,2021,1,1622951,24228094,Huawei,24038,0.014811291283593897
himachal-pradesh,2021,1,1622951,24228094,Gionee,23591,0.014535867071772346
himachal-pradesh,2021,1,1622951,24228094,Others,207246,0.12769701611447296
himachal-pradesh,2021,2,1743151,43269977,Xiaomi,513196,0.2944070823468535
himachal-pradesh,2021,2,1743151,43269977,Samsung,260440,0.14940759578487464
himachal-pradesh,2021,2,1743151,43269977,Vivo,254841,0.14619559636543247
himachal-pradesh,2021,2,1743151,43269977,Oppo,217962,0.12503908152535265
himachal-pradesh,2021,2,1743151,43269977,Realme,128488,0.07371019492860917
himachal-pradesh,2021,2,1743151,43269977,Apple,41436,0.023770746194678487
himachal-pradesh,2021,2,1743151,43269977,Lava,32566,0.018682259884542418
himachal-pradesh,2021,2,1743151,43269977,Motorola,30072,0.017251517510531215
himachal-pradesh,2021,2,1743151,43269977,Huawei,23728,0.01361213113493897
himachal-pradesh,2021,2,1743151,43269977,Gionee,23284,0.013357419982548843
himachal-pradesh,2021,2,1743151,43269977,Others,217138,0.12456637434163764
himachal-pradesh,2021,3,1880626,52970288,Xiaomi,549749,0.292322343730226
himachal-pradesh,2021,3,1880626,52970288,Vivo,281606,0.14974056510970282
himachal-pradesh,2021,3,1880626,52970288,Samsung,274845,0.1461454855989442
himachal-pradesh,2021,3,1880626,52970288,Oppo,238065,0.12658816798236333
himachal-pradesh,2021,3,1880626,52970288,Realme,149451,0.07946875136257821
himachal-pradesh,2021,3,1880626,52970288,Apple,44803,0.023823450276663195
himachal-pradesh,2021,3,1880626,52970288,Lava,32894,0.0174909843849867
himachal-pradesh,2021,3,1880626,52970288,Motorola,30197,0.016056887440671352
himachal-pradesh,2021,3,1880626,52970288,Tecno,25897,0.013770414744877503
himachal-pradesh,2021,3,1880626,52970288,Huawei,25680,0.013655027634415349
himachal-pradesh,2021,3,1880626,52970288,Others,227439,0.12093792173457137
himachal-pradesh,2021,4,2013747,47670982,Xiaomi,583871,0.2899425796785793
himachal-pradesh,2021,4,2013747,47670982,Vivo,302823,0.1503778776579183
himachal-pradesh,2021,4,2013747,47670982,Samsung,290183,0.14410102162784102
himachal-pradesh,2021,4,2013747,47670982,Oppo,256274,0.12726226283639405
himachal-pradesh,2021,4,2013747,47670982,Realme,176332,0.0875641279664228
himachal-pradesh,2021,4,2013747,47670982,Apple,50504,0.0250796152644796
himachal-pradesh,2021,4,2013747,47670982,Lava,32082,0.01593149487001098
himachal-pradesh,2021,4,2013747,47670982,Motorola,31241,0.015513865445857896
himachal-pradesh,2021,4,2013747,47670982,Tecno,30164,0.014979041557852103
himachal-pradesh,2021,4,2013747,47670982,OnePlus,27508,0.013660107252797893
himachal-pradesh,2021,4,2013747,47670982,Others,232765,0.11558800584184607
himachal-pradesh,2022,1,2143483,77278278,Xiaomi,615419,0.2871116775827007
himachal-pradesh,2022,1,2143483,77278278,Vivo,324002,0.15115678547485564
himachal-pradesh,2022,1,2143483,77278278,Samsung,304181,0.14190968624430425
himachal-pradesh,2022,1,2143483,77278278,Oppo,276524,0.1290068547312948
himachal-pradesh,2022,1,2143483,77278278,Realme,199933,0.09327482419967875
himachal-pradesh,2022,1,2143483,77278278,Apple,54982,0.025650774930335348
himachal-pradesh,2022,1,2143483,77278278,Tecno,36339,0.016953248521215238
himachal-pradesh,2022,1,2143483,77278278,Motorola,31514,0.014702239299308648
himachal-pradesh,2022,1,2143483,77278278,Lava,31262,0.014584673636319953
himachal-pradesh,2022,1,2143483,77278278,OnePlus,30536,0.014245972559614422
himachal-pradesh,2022,1,2143483,77278278,Others,238791,0.11140326282037226
jammu-&-kashmir,2021,1,1174818,18834009,Xiaomi,418392,0.35613346067220625
jammu-&-kashmir,2021,1,1174818,18834009,Samsung,250133,0.21291212766573206
jammu-&-kashmir,2021,1,1174818,18834009,Vivo,176571,0.15029647145345065
jammu-&-kashmir,2021,1,1174818,18834009,Oppo,118812,0.10113226048630511
jammu-&-kashmir,2021,1,1174818,18834009,Realme,61109,0.05201571647693515
jammu-&-kashmir,2021,1,1174818,18834009,Apple,32281,0.027477447570602425
jammu-&-kashmir,2021,1,1174818,18834009,OnePlus,14859,0.01264791652834737
jammu-&-kashmir,2021,1,1174818,18834009,Motorola,12970,0.01104000789909586
jammu-&-kashmir,2021,1,1174818,18834009,Huawei,12094,0.010294360488177744
jammu-&-kashmir,2021,1,1174818,18834009,Lenovo,8627,0.0073432650844641465
jammu-&-kashmir,2021,1,1174818,18834009,Others,68970,0.058706965674683226
jammu-&-kashmir,2021,2,1261267,34274559,Xiaomi,446949,0.3543650947816759
jammu-&-kashmir,2021,2,1261267,34274559,Samsung,263753,0.20911749851538175
jammu-&-kashmir,2021,2,1261267,34274559,Vivo,192016,0.1522405644482889
jammu-&-kashmir,2021,2,1261267,34274559,Oppo,126510,0.10030390076010869
jammu-&-kashmir,2021,2,1261267,34274559,Realme,74131,0.058775025430777145
jammu-&-kashmir,2021,2,1261267,34274559,Apple,35495,0.028142336238084403
jammu-&-kashmir,2021,2,1261267,34274559,OnePlus,16719,0.013255718257910498
jammu-&-kashmir,2021,2,1261267,34274559,Motorola,12917,0.010241289116420235
jammu-&-kashmir,2021,2,1261267,34274559,Huawei,11763,0.00932633613659915
jammu-&-kashmir,2021,2,1261267,34274559,Lenovo,8391,0.006652834015319516
jammu-&-kashmir,2021,2,1261267,34274559,Others,72623,0.05757940229943383
jammu-&-kashmir,2021,3,1359860,45025197,Xiaomi,478671,0.3520002059035489
jammu-&-kashmir,2021,3,1359860,45025197,Samsung,274292,0.2017060579765564
jammu-&-kashmir,2021,3,1359860,45025197,Vivo,211136,0.15526304178371303
jammu-&-kashmir,2021,3,1359860,45025197,Oppo,138333,0.1017259129616284
jammu-&-kashmir,2021,3,1359860,45025197,Realme,88207,0.0648647654905652
jammu-&-kashmir,2021,3,1359860,45025197,Apple,38603,0.0283874810642272
jammu-&-kashmir,2021,3,1359860,45025197,OnePlus,20040,0.014736811142323475
jammu-&-kashmir,2021,3,1359860,45025197,Huawei,12963,0.009532598944008942
jammu-&-kashmir,2021,3,1359860,45025197,Motorola,12879,0.00947082787934052
jammu-&-kashmir,2021,3,1359860,45025197,Lenovo,8161,0.006001353080464166
jammu-&-kashmir,2021,3,1359860,45025197,Others,76575,0.05631094377362376
jammu-&-kashmir,2021,4,1456810,36012148,Xiaomi,509234,0.34955416286269314
jammu-&-kashmir,2021,4,1456810,36012148,Samsung,285006,0.19563704257933429
jammu-&-kashmir,2021,4,1456810,36012148,Vivo,226467,0.15545403999148824
jammu-&-kashmir,2021,4,1456810,36012148,Oppo,147610,0.10132412600133167
jammu-&-kashmir,2021,4,1456810,36012148,Realme,107290,0.07364721549138185
jammu-&-kashmir,2021,4,1456810,36012148,Apple,44648,0.030647785229371022
jammu-&-kashmir,2021,4,1456810,36012148,OnePlus,23892,0.016400216912294673
jammu-&-kashmir,2021,4,1456810,36012148,Motorola,13042,0.008952437174374146
jammu-&-kashmir,2021,4,1456810,36012148,Huawei,12597,0.008646975240422567
jammu-&-kashmir,2021,4,1456810,36012148,Tecno,9176,0.006298693721212787
jammu-&-kashmir,2021,4,1456810,36012148,Others,77848,0.053437304796095576
jammu-&-kashmir,2022,1,1549320,62115857,Xiaomi,535687,0.34575620272119384
jammu-&-kashmir,2022,1,1549320,62115857,Samsung,295630,0.19081274365528103
jammu-&-kashmir,2022,1,1549320,62115857,Vivo,242432,0.1564763896419074
jammu-&-kashmir,2022,1,1549320,62115857,Oppo,158382,0.10222678336302378
jammu-&-kashmir,2022,1,1549320,62115857,Realme,123415,0.07965752717321148
jammu-&-kashmir,2022,1,1549320,62115857,Apple,49642,0.03204115353832649
jammu-&-kashmir,2022,1,1549320,62115857,OnePlus,27191,0.017550280122892625
jammu-&-kashmir,2022,1,1549320,62115857,Motorola,12933,0.008347533111300442
jammu-&-kashmir,2022,1,1549320,62115857,Huawei,12674,0.008180362997960395
jammu-&-kashmir,2022,1,1549320,62115857,Tecno,11823,0.0076310897684145305
jammu-&-kashmir,2022,1,1549320,62115857,Others,79511,0.05131993390648801
jharkhand,2021,1,5313049,141731331,Xiaomi,1499838,0.28229327453972286
jharkhand,2021,1,5313049,141731331,Samsung,957520,0.18022043463179052
jharkhand,2021,1,5313049,141731331,Vivo,914415,0.17210739069035502
jharkhand,2021,1,5313049,141731331,Oppo,671681,0.12642100609273507
jharkhand,2021,1,5313049,141731331,Realme,479676,0.09028262302869783
jharkhand,2021,1,5313049,141731331,Motorola,91888,0.01729477744323457
jharkhand,2021,1,5313049,141731331,Lenovo,69885,0.013153464234943062
jharkhand,2021,1,5313049,141731331,Huawei,68272,0.012849872079101848
jharkhand,2021,1,5313049,141731331,Apple,56181,0.010574154313276614
jharkhand,2021,1,5313049,141731331,Asus,45472,0.008558550843404606
jharkhand,2021,1,5313049,141731331,Others,458221,0.086244452102738
jharkhand,2021,2,5701503,184234107,Xiaomi,1595475,0.2798341069012855
jharkhand,2021,2,5701503,184234107,Samsung,1010689,0.17726711710929557
jharkhand,2021,2,5701503,184234107,Vivo,997874,0.1750194641658524
jharkhand,2021,2,5701503,184234107,Oppo,721124,0.12647963177428828
jharkhand,2021,2,5701503,184234107,Realme,562271,0.09861803107005293
jharkhand,2021,2,5701503,184234107,Motorola,91906,0.016119609162706747
jharkhand,2021,2,5701503,184234107,Lenovo,67445,0.011829336930981182
jharkhand,2021,2,5701503,184234107,Huawei,67061,0.011761986269234621
jharkhand,2021,2,5701503,184234107,Apple,60783,0.010660873106617676
jharkhand,2021,2,5701503,184234107,Tecno,51242,0.008987454711503265
jharkhand,2021,2,5701503,184234107,Others,475633,0.08342238879818181
jharkhand,2021,3,6151843,230475998,Xiaomi,1700564,0.27643163195159565
jharkhand,2021,3,6151843,230475998,Vivo,1106458,0.17985797101779094
jharkhand,2021,3,6151843,230475998,Samsung,1050011,0.17068234673739235
jharkhand,2021,3,6151843,230475998,Oppo,786674,0.12787615028536978
jharkhand,2021,3,6151843,230475998,Realme,657093,0.1068123812652566
jharkhand,2021,3,6151843,230475998,Motorola,91051,0.014800605282026865
jharkhand,2021,3,6151843,230475998,Huawei,70081,0.011391870696310032
jharkhand,2021,3,6151843,230475998,Apple,65816,0.010698582522343304
jharkhand,2021,3,6151843,230475998,Lenovo,64742,0.010524000693775832
jharkhand,2021,3,6151843,230475998,Tecno,62476,0.010155655792906289
jharkhand,2021,3,6151843,230475998,Others,496877,0.08076880375523238
jharkhand,2021,4,6596196,284960009,Xiaomi,1792304,0.2717178203922382
jharkhand,2021,4,6596196,284960009,Vivo,1201048,0.182081915091668
jharkhand,2021,4,6596196,284960009,Samsung,1090678,0.16534954388862913
jharkhand,2021,4,6596196,284960009,Oppo,850118,0.1288800393438885
jharkhand,2021,4,6596196,284960009,Realme,778246,0.11798406232925765
jharkhand,2021,4,6596196,284960009,Motorola,92683,0.014050977260226956
jharkhand,2021,4,6596196,284960009,Apple,77092,0.011687342219667215
jharkhand,2021,4,6596196,284960009,Infinix,74147,0.011240872769699385
jharkhand,2021,4,6596196,284960009,Tecno,72058,0.010924175085155141
jharkhand,2021,4,6596196,284960009,OnePlus,69097,0.010475279994712103
jharkhand,2021,4,6596196,284960009,Others,498725,0.07560797162485772
jharkhand,2022,1,7025275,331355981,Xiaomi,1869656,0.2661327848376042
jharkhand,2022,1,7025275,331355981,Vivo,1293214,0.1840801961489052
jharkhand,2022,1,7025275,331355981,Samsung,1130720,0.16095028308500378
jharkhand,2022,1,7025275,331355981,Oppo,915649,0.1303363925255595
jharkhand,2022,1,7025275,331355981,Realme,888356,0.12645142005117238
jharkhand,2022,1,7025275,331355981,Motorola,93032,0.013242470935301466
jharkhand,2022,1,7025275,331355981,Tecno,86837,0.012360654920981741
jharkhand,2022,1,7025275,331355981,Apple,85280,0.012139026586147874
jharkhand,2022,1,7025275,331355981,Infinix,83718,0.011916686535402529
jharkhand,2022,1,7025275,331355981,OnePlus,79779,0.011355996740341125
jharkhand,2022,1,7025275,331355981,Others,499034,0.07103408763358018
karnataka,2021,1,24095832,1084917385,Xiaomi,6173033,0.2561867546221272
karnataka,2021,1,24095832,1084917385,Samsung,4808995,0.1995778772029951
karnataka,2021,1,24095832,1084917385,Vivo,4760972,0.1975848769197926
karnataka,2021,1,24095832,1084917385,Oppo,2840533,0.11788482755025849
karnataka,2021,1,24095832,1084917385,Realme,932695,0.038707731694012475
karnataka,2021,1,24095832,1084917385,Apple,874661,0.036299265366724
karnataka,2021,1,24095832,1084917385,OnePlus,736433,0.030562671585691665
karnataka,2021,1,24095832,1084917385,Motorola,644344,0.02674089029173178
karnataka,2021,1,24095832,1084917385,Huawei,430094,0.01784931103437308
karnataka,2021,1,24095832,1084917385,Lenovo,358120,0.014862321417247597
karnataka,2021,1,24095832,1084917385,Others,1535952,0.06374347231504603
karnataka,2021,2,25751023,1051089714,Xiaomi,6567268,0.2550294021328784
karnataka,2021,2,25751023,1051089714,Vivo,5226819,0.20297519830571392
karnataka,2021,2,25751023,1051089714,Samsung,5073030,0.19700304721874545
karnataka,2021,2,25751023,1051089714,Oppo,3067347,0.11911553960399943
karnataka,2021,2,25751023,1051089714,Realme,1108812,0.043058949541538605
karnataka,2021,2,25751023,1051089714,Apple,931735,0.03618244603330904
karnataka,2021,2,25751023,1051089714,OnePlus,794419,0.03084999768747051
karnataka,2021,2,25751023,1051089714,Motorola,635937,0.024695601413582676
karnataka,2021,2,25751023,1051089714,Huawei,423934,0.016462802273913547
karnataka,2021,2,25751023,1051089714,Lenovo,343779,0.013350110401439198
karnataka,2021,2,25751023,1051089714,Others,1577943,0.06127690538740927
karnataka,2021,3,27614221,1366781087,Xiaomi,6973776,0.25254291982381105
karnataka,2021,3,27614221,1366781087,Vivo,5824764,0.21093348966824013
karnataka,2021,3,27614221,1366781087,Samsung,5266120,0.19070318876639686
karnataka,2021,3,27614221,1366781087,Oppo,3352923,0.121420155216401
karnataka,2021,3,27614221,1366781087,Realme,1315961,0.04765519186653862
karnataka,2021,3,27614221,1366781087,Apple,999896,0.03620945888714369
karnataka,2021,3,27614221,1366781087,OnePlus,906742,0.03283605211966689
karnataka,2021,3,27614221,1366781087,Motorola,618317,0.02239125268100085
karnataka,2021,3,27614221,1366781087,Huawei,423894,0.015350568824664654
karnataka,2021,3,27614221,1366781087,Lenovo,322124,0.01166514891004892
karnataka,2021,3,27614221,1366781087,Others,1609704,0.0582925732360873
karnataka,2021,4,29459646,1941558513,Xiaomi,7306532,0.248018323098655
karnataka,2021,4,29459646,1941558513,Vivo,6391484,0.21695725739542152
karnataka,2021,4,29459646,1941558513,Samsung,5458878,0.18530018996154943
karnataka,2021,4,29459646,1941558513,Oppo,3645496,0.12374541092584751
karnataka,2021,4,29459646,1941558513,Realme,1586292,0.05384626821381357
karnataka,2021,4,29459646,1941558513,Apple,1120969,0.03805100034128041
karnataka,2021,4,29459646,1941558513,OnePlus,1018047,0.03455733989471564
karnataka,2021,4,29459646,1941558513,Motorola,606099,0.020573872476268046
karnataka,2021,4,29459646,1941558513,Huawei,403084,0.01368258125029744
karnataka,2021,4,29459646,1941558513,Lenovo,295548,0.010032299777125631
karnataka,2021,4,29459646,1941558513,Others,1627217,0.05523545666502578
karnataka,2022,1,31200349,1727054045,Xiaomi,7620184,0.24423393469092286
karnataka,2022,1,31200349,1727054045,Vivo,6902224,0.22122265363121418
karnataka,2022,1,31200349,1727054045,Samsung,5641275,0.1808080736532787
karnataka,2022,1,31200349,1727054045,Oppo,3941299,0.12632227286944772
karnataka,2022,1,31200349,1727054045,Realme,1813184,0.0581142217351479
karnataka,2022,1,31200349,1727054045,Apple,1215812,0.03896789744242925
karnataka,2022,1,31200349,1727054045,OnePlus,1110711,0.03559931332819386
karnataka,2022,1,31200349,1727054045,Motorola,595920,0.01909978635174882
karnataka,2022,1,31200349,1727054045,Huawei,394470,0.012643127806038323
karnataka,2022,1,31200349,1727054045,Lenovo,290138,0.009299190851999765
karnataka,2022,1,31200349,1727054045,Others,1675132,0.05368952763957865
kerala,2021,1,6936943,108918733,Xiaomi,1589645,0.22915641659445665
kerala,2021,1,6936943,108918733,Samsung,1517006,0.21868508938303227
kerala,2021,1,6936943,108918733,Vivo,906705,0.13070671043426477
kerala,2021,1,6936943,108918733,Oppo,775012,0.11172241144261962
kerala,2021,1,6936943,108918733,Huawei,426164,0.061433977473939166
kerala,2021,1,6936943,108918733,Apple,398950,0.05751092375993287
kerala,2021,1,6936943,108918733,Realme,378100,0.054505277036296824
kerala,2021,1,6936943,108918733,Lenovo,140787,0.020295251092592226
kerala,2021,1,6936943,108918733,Motorola,138567,0.01997522539827702
kerala,2021,1,6936943,108918733,OnePlus,135957,0.019598978973879418
kerala,2021,1,6936943,108918733,Others,530050,0.07640973841070915
kerala,2021,2,7416083,87814415,Xiaomi,1714598,0.23119994746552863
kerala,2021,2,7416083,87814415,Samsung,1605779,0.21652656800092449
kerala,2021,2,7416083,87814415,Vivo,999633,0.13479258525019205
kerala,2021,2,7416083,87814415,Oppo,831538,0.11212630710848301
kerala,2021,2,7416083,87814415,Realme,444654,0.05995806681235903
kerala,2021,2,7416083,87814415,Huawei,427830,0.057689483788139914
kerala,2021,2,7416083,87814415,Apple,427612,0.05766008821638054
kerala,2021,2,7416083,87814415,OnePlus,146086,0.01969853897266252
kerala,2021,2,7416083,87814415,Lenovo,138448,0.018668615224505983
kerala,2021,2,7416083,87814415,Motorola,138108,0.018622768919927136
kerala,2021,2,7416083,87814415,Others,541797,0.07305703024089671
kerala,2021,3,7949425,116282717,Xiaomi,1859763,0.2339493736968397
kerala,2021,3,7949425,116282717,Samsung,1678905,0.21119829421624833
kerala,2021,3,7949425,116282717,Vivo,1115818,0.14036461756667934
kerala,2021,3,7949425,116282717,Oppo,896805,0.11281381986747469
kerala,2021,3,7949425,116282717,Realme,528624,0.06649839453796973
kerala,2021,3,7949425,116282717,Apple,461244,0.05802230978970177
kerala,2021,3,7949425,116282717,Huawei,422903,0.053199193652371086
kerala,2021,3,7949425,116282717,OnePlus,167667,0.021091714180585388
kerala,2021,3,7949425,116282717,Motorola,135436,0.017037207093594818
kerala,2021,3,7949425,116282717,Lenovo,132669,0.01668913160385814
kerala,2021,3,7949425,116282717,Others,549591,0.06913594379467697
kerala,2021,4,8473810,213542857,Xiaomi,1989367,0.2347665335899672
kerala,2021,4,8473810,213542857,Samsung,1752657,0.20683222777003496
kerala,2021,4,8473810,213542857,Vivo,1227761,0.1448888988542344
kerala,2021,4,8473810,213542857,Oppo,961805,0.11350325296413302
kerala,2021,4,8473810,213542857,Realme,622033,0.07340653141857087
kerala,2021,4,8473810,213542857,Apple,507548,0.05989607980353583
kerala,2021,4,8473810,213542857,Huawei,412197,0.04864364435832288
